debate_id,turn_index,speaker,turn_char_len,turn_word_len,claim_count,claim_chars_total,claim_words_total,mean_rel_start,mean_rel_len
20240910_trump_harris,1338,TRUMP,832,149,4,260,49,0.4765625,0.078125
20240910_trump_harris,1339,TRUMP,362,69,1,74,15,0.7928176795580111,0.20441988950276244
20240910_trump_harris,1340,HARRIS,975,170,1,37,8,0.19076923076923077,0.03794871794871795
20240910_trump_harris,1341,TRUMP,17,3,0,0,0,,
20240910_trump_harris,1342,TRUMP,454,86,1,43,9,0.4889867841409692,0.0947136563876652
20240910_trump_harris,1343,TRUMP,111,21,0,0,0,,
20240910_trump_harris,1344,HARRIS,1617,280,10,774,128,0.38249845392702536,0.04786641929499073
20240910_trump_harris,1345,TRUMP,1292,240,7,347,64,0.42381689517912424,0.03836797877045555
20240910_trump_harris,1346,TRUMP,226,40,0,0,0,,
20240910_trump_harris,1347,TRUMP,172,37,0,0,0,,
20240910_trump_harris,1348,TRUMP,232,50,0,0,0,,
20240910_trump_harris,1349,HARRIS,1654,301,5,489,87,0.3239419588875453,0.05912938331318017
20240910_trump_harris,1350,TRUMP,1108,197,3,157,27,0.4545728038507822,0.047232250300842354
20240910_trump_harris,1351,HARRIS,1216,218,0,0,0,,
20240910_trump_harris,1352,TRUMP,30,5,0,0,0,,
20240910_trump_harris,1353,TRUMP,88,16,2,85,16,0.21022727272727273,0.48295454545454547
20240910_trump_harris,1354,TRUMP,115,21,1,69,13,0.0,0.6
20240910_trump_harris,1355,HARRIS,140,27,0,0,0,,
20240910_trump_harris,1356,TRUMP,1534,311,2,104,19,0.24478487614080835,0.03389830508474576
20240910_trump_harris,1357,TRUMP,294,56,0,0,0,,
20240910_trump_harris,1358,HARRIS,2361,437,14,941,174,0.5155503116113027,0.028468566588007505
20240910_trump_harris,1359,HARRIS,69,13,0,0,0,,
20240910_trump_harris,1360,TRUMP,352,61,1,42,7,0.09090909090909091,0.11931818181818182
20240910_trump_harris,1361,TRUMP,231,39,2,117,20,0.5930735930735931,0.2532467532467533
20240910_trump_harris,1362,HARRIS,1320,231,9,567,100,0.4981481481481482,0.04772727272727273
20240910_trump_harris,1363,TRUMP,1296,228,6,349,64,0.5392232510288065,0.04488168724279835
20240910_trump_harris,1364,TRUMP,10,2,0,0,0,,
20240910_trump_harris,1365,HARRIS,1822,341,0,0,0,,
20240910_trump_harris,1366,TRUMP,1958,372,4,323,61,0.6064862104187947,0.04124106230847804
